fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,pvp_base,precio_venta,coste_unitario,margen_bruto,promocion_activa,descuento_pct,precio_tiendanimal,precio_kiwoko,precio_zooplus,precio_comp_min,precio_comp_avg,precio_comp_max,precio_mercado_ref,stock_disponible,dias_sin_stock,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,dias_cobertura_stock,ingreso_estimado,margen_estimado_eur,var_precio_tiendanimal_1d,var_precio_kiwoko_1d,var_precio_zooplus_1d,var_precio_comp_min_7d,diferencia_precio_avg,alerta_bajada_competidor,alerta_precio_alto,oportunidad_subida_precio,alerta_stockout_riesgo,alerta_exceso_stock,ean
2023-11-24,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,26,27.99,23.96,8.4,0.7,1,0.15,22.49,27.0,25.04,22.49,24.84,27.0,24.51,34,0,4,11,47,0,1,0,5.0,4.0,4.0,4.29,4.13,0.9644,1.47,7.9,622.9,404.49,0.36,-1.67,0.09,-1.71,-0.88,1,0,0,0,0,8410054001059
2023-11-25,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,14,27.99,27.67,8.4,0.7,0,0.0,22.49,27.09,25.09,22.49,24.89,27.09,26.1,20,0,5,11,47,0,1,0,26.0,5.0,2.0,7.43,4.87,1.1116,5.17,2.7,387.31,269.71,0.0,0.09,0.04,-1.79,2.78,1,1,0,1,0,8410054001059
2023-11-26,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,23,27.99,25.09,8.4,0.7,1,0.12,22.45,27.08,25.32,22.45,24.95,27.08,25.2,81,0,6,11,47,0,1,0,14.0,2.0,2.0,8.71,5.27,1.0054,2.64,9.3,577.05,383.84,-0.04,-0.01,0.24,-1.81,0.13,1,1,0,0,0,8410054001059
2023-11-27,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,13,27.99,23.89,8.4,0.7,1,0.14,25.15,27.21,25.23,25.15,25.86,27.21,25.19,68,0,0,11,48,0,1,0,23.0,5.0,7.0,11.71,5.97,0.9238,-1.25,5.8,310.58,201.37,2.7,0.12,-0.09,0.95,-1.97,0,0,0,1,0,8410054001059
2023-11-28,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,17,27.99,27.87,8.4,0.7,0,0.0,25.25,25.44,25.28,25.25,25.32,25.44,25.36,51,0,1,11,48,0,1,0,13.0,4.0,3.0,12.86,6.17,1.1004,2.62,4.0,473.74,330.93,0.1,-1.77,0.04,1.02,2.54,0,1,0,1,0,8410054001059
2023-11-29,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,13,27.99,28.38,8.4,0.7,0,0.0,25.44,25.35,25.22,25.22,25.34,25.44,25.39,38,0,2,11,48,0,1,0,17.0,5.0,2.0,14.71,6.63,1.1202,3.16,2.6,368.97,259.76,0.19,-0.09,-0.06,1.01,3.05,0,1,0,1,0,8410054001059
2023-11-30,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,10,27.99,27.74,8.4,0.7,0,0.0,25.46,25.41,25.32,25.32,25.4,25.46,25.44,28,0,3,11,48,0,1,0,13.0,5.0,1.0,15.86,7.0,1.0922,2.42,1.8,277.44,193.43,0.02,0.07,0.1,3.19,2.34,0,0,0,1,0,8410054001059
2023-12-01,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,27.87,8.4,0.7,0,0.0,23.96,25.27,26.2,23.96,25.15,26.2,25.74,87,0,4,12,48,0,0,0,10.0,26.0,7.0,16.57,7.3,1.1082,3.91,5.3,55.73,38.93,-1.5,-0.15,0.87,1.47,2.72,0,1,0,1,0,8410054001059
2023-12-02,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,10,27.99,28.53,8.4,0.7,0,0.0,24.0,25.72,26.35,24.0,25.36,26.35,26.03,77,0,5,12,48,0,0,0,2.0,14.0,4.0,13.14,7.13,1.125,4.52,5.9,285.28,201.27,0.04,0.45,0.16,1.51,3.17,0,1,0,1,0,8410054001059
2023-12-03,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,9,27.99,28.19,8.4,0.7,0,0.0,23.87,25.88,26.32,23.87,25.36,26.32,26.1,68,0,6,12,48,0,0,0,10.0,23.0,6.0,12.57,7.33,1.1117,4.32,5.4,253.72,178.12,-0.13,0.17,-0.03,1.42,2.83,0,1,0,1,0,8410054001059
2023-12-04,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,12,27.99,24.5,8.4,0.7,1,0.12,23.72,25.81,26.51,23.72,25.35,26.51,25.16,56,0,0,12,49,0,0,0,9.0,13.0,3.0,10.57,7.43,0.9664,0.77,5.3,293.95,193.14,-0.15,-0.08,0.19,-1.42,-0.85,1,0,0,1,0,8410054001059
2023-12-05,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,13,27.99,22.06,8.4,0.7,1,0.2,23.61,25.72,26.42,23.61,25.25,26.42,24.66,43,0,1,12,49,0,0,0,12.0,17.0,4.0,10.43,7.73,874.0,-1.55,4.1,286.84,177.64,-0.11,-0.09,-0.09,-1.64,-3.18,1,0,1,1,0,8410054001059
2023-12-06,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,6,27.99,27.98,8.4,0.7,0,0.0,23.47,28.56,24.89,23.47,25.64,28.56,26.43,37,0,2,12,49,1,0,0,13.0,13.0,5.0,9.86,8.03,1.0913,4.51,3.8,167.87,117.47,-0.15,2.84,-1.53,-1.76,2.34,1,1,0,1,0,8410054001059
2023-12-07,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,9,27.99,28.37,8.4,0.7,0,0.0,23.48,28.44,24.71,23.48,25.54,28.44,26.55,28,0,3,12,49,0,0,0,6.0,10.0,7.0,8.86,8.07,1.111,4.89,3.2,255.34,179.73,0.01,-0.12,-0.18,-1.85,2.83,1,1,0,1,0,8410054001059
2023-12-08,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,9,27.99,28.24,8.4,0.7,0,0.0,23.16,28.31,26.11,23.16,25.86,28.31,27.17,19,0,4,12,49,1,0,0,9.0,2.0,5.0,8.71,8.13,1.0918,5.07,2.2,254.13,178.52,-0.31,-0.12,1.4,-0.8,2.37,0,1,0,1,0,8410054001059
2023-12-09,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,3,27.99,27.87,8.4,0.7,0,0.0,23.15,28.34,26.2,23.15,25.9,28.34,27.04,16,0,5,12,49,0,0,0,9.0,10.0,2.0,9.71,8.27,1.0761,4.72,1.6,83.6,58.4,-0.01,0.02,0.09,-0.85,1.97,0,1,0,1,0,8410054001059
2023-12-10,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,3,27.99,28.0,8.4,0.7,0,0.0,23.16,28.43,28.29,23.16,26.62,28.43,28.15,60,0,6,12,49,0,0,0,3.0,9.0,7.0,8.71,8.3,1.0517,4.84,6.9,84.0,58.8,0.01,0.09,2.09,-0.71,1.38,0,1,0,1,0,8410054001059
2023-12-11,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,27.6,8.4,0.7,0,0.0,22.98,28.29,28.27,22.98,26.51,28.29,27.93,58,0,0,12,50,0,0,0,3.0,12.0,1.0,7.86,8.17,1.041,4.61,7.4,55.2,38.4,-0.18,-0.13,-0.02,-0.74,1.09,0,1,0,0,0,8410054001059
2023-12-12,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,5,27.99,27.78,8.4,0.7,0,0.0,23.11,28.26,28.18,23.11,26.51,28.26,27.98,53,0,1,12,50,0,0,0,2.0,13.0,7.0,6.43,8.2,1.0477,4.67,8.2,138.89,96.88,0.12,-0.03,-0.09,-0.5,1.27,0,1,0,0,0,8410054001059
2023-12-13,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,5,27.99,28.25,8.4,0.7,0,0.0,23.13,27.98,28.19,23.13,26.43,28.19,28.09,48,0,2,12,50,0,0,0,5.0,6.0,2.0,5.29,8.13,1.0686,5.12,9.1,141.24,99.24,0.02,-0.28,0.01,-0.34,1.81,0,1,0,0,0,8410054001059
2023-12-14,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,7,27.99,27.96,8.4,0.7,0,0.0,23.29,27.99,29.74,23.29,27.0,29.74,27.98,41,0,3,12,50,0,0,0,5.0,9.0,4.0,5.14,8.23,1.0353,4.67,8.0,195.69,136.89,0.16,0.01,1.55,-0.19,0.95,0,1,0,0,0,8410054001059
2023-12-15,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,28.21,8.4,0.7,0,0.0,23.35,28.01,29.8,23.35,27.06,29.8,28.11,39,0,4,12,50,0,0,0,7.0,9.0,5.0,4.86,8.33,1.0426,4.86,8.0,56.43,39.63,0.07,0.02,0.07,0.19,1.15,0,1,0,0,0,8410054001059
2023-12-16,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,10,27.99,27.98,8.4,0.7,0,0.0,26.47,27.9,29.8,26.47,28.06,29.8,27.93,29,0,5,12,50,0,0,0,2.0,3.0,4.0,3.86,8.23,0.9972,1.51,7.5,279.79,195.78,3.11,-0.11,0.0,3.32,-0.08,0,0,0,0,0,8410054001059
2023-12-17,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,4,27.99,28.0,8.4,0.7,0,0.0,26.32,27.96,29.73,26.32,28.0,29.73,27.98,25,0,6,12,50,0,0,0,10.0,3.0,4.0,4.86,8.43,1.0,1.68,5.1,112.0,78.4,-0.15,0.06,-0.08,3.16,0.0,0,0,0,0,0,8410054001059
2023-12-18,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,17,27.99,23.34,8.4,0.7,1,0.15,26.14,27.75,29.67,26.14,27.86,29.67,26.95,66,0,0,12,51,0,0,1,4.0,2.0,5.0,5.0,8.43,838.0,-2.8,13.2,396.81,254.0,-0.18,-0.2,-0.06,3.16,-4.51,0,0,1,0,0,8410054001059
2023-12-19,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,7,27.99,27.89,8.4,0.7,0,0.0,26.21,26.98,23.79,23.79,25.66,26.98,26.59,59,0,1,12,51,0,0,1,17.0,5.0,2.0,7.14,8.83,1.0869,4.1,8.3,195.22,136.42,0.07,-0.77,-5.88,0.68,2.23,0,1,0,0,0,8410054001059
2023-12-20,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,11,27.99,28.3,8.4,0.7,0,0.0,26.21,27.03,24.05,24.05,25.76,27.03,26.61,48,0,2,12,51,0,0,1,7.0,5.0,5.0,7.43,9.0,1.0987,4.26,6.5,311.34,218.94,0.0,0.04,0.26,0.92,2.54,0,1,0,0,0,8410054001059
2023-12-21,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,13,27.99,22.22,8.4,0.7,1,0.19,22.33,26.95,24.06,22.33,24.45,26.95,23.2,35,0,3,12,51,0,0,1,11.0,7.0,4.0,8.29,9.2,0.9088,-0.11,4.2,288.88,179.68,-3.88,-0.08,0.01,-0.95,-2.23,0,0,1,0,0,8410054001059
2023-12-22,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,17,27.99,28.54,8.4,0.7,0,0.0,22.26,27.53,24.11,22.26,24.63,27.53,25.83,18,0,4,12,51,0,0,1,13.0,2.0,5.0,9.14,9.5,1.1587,6.28,2.0,485.16,342.35,-0.08,0.58,0.06,-1.1,3.91,0,1,0,0,0,8410054001059
2023-12-23,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,20,27.99,27.86,8.4,0.7,0,0.0,22.18,29.42,24.18,22.18,25.26,29.42,26.02,67,0,5,12,51,0,0,1,17.0,10.0,5.0,11.29,9.9,1.1029,5.68,5.9,557.11,389.1,-0.08,1.89,0.07,-4.29,2.6,1,1,0,1,0,8410054001059
2023-12-24,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,19,27.99,27.71,8.4,0.7,0,0.0,22.32,24.48,24.08,22.32,23.63,24.48,24.28,48,0,6,12,51,0,0,1,20.0,4.0,26.0,12.71,10.4,1.1725,5.39,3.8,526.49,366.88,0.15,-4.94,-0.1,-4.0,4.08,1,1,0,1,0,8410054001059
2023-12-25,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,9,27.99,28.48,8.4,0.7,0,0.0,24.07,24.51,25.81,24.07,24.8,25.81,25.16,39,0,0,12,52,1,0,1,19.0,17.0,14.0,14.86,10.17,1.1486,4.41,2.6,256.35,180.74,1.75,0.02,1.72,-2.07,3.68,1,1,0,1,0,8410054001059
2023-12-26,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,14,27.99,28.48,8.4,0.7,0,0.0,24.2,24.51,25.0,24.2,24.57,25.0,24.75,25,0,1,12,52,0,0,1,9.0,7.0,23.0,13.71,10.0,1.1591,4.28,1.8,398.76,281.15,0.13,0.0,-0.81,0.41,3.91,0,1,0,1,0,8410054001059
2023-12-27,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,9,27.99,27.65,8.4,0.7,0,0.0,24.11,24.7,24.84,24.11,24.55,24.84,24.78,16,0,2,12,52,0,0,1,14.0,11.0,13.0,14.71,9.7,1.1264,3.54,1.1,248.89,173.28,-0.09,0.19,-0.16,0.07,3.1,0,1,0,1,0,8410054001059
2023-12-28,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,6,27.99,28.05,8.4,0.7,0,0.0,23.91,30.08,24.73,23.91,26.24,30.08,26.39,60,0,3,12,52,0,0,1,9.0,13.0,17.0,14.43,9.57,1.0687,4.13,4.2,168.28,117.87,-0.2,5.39,-0.11,1.58,1.8,0,1,0,1,0,8410054001059
2023-12-29,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,16,27.99,28.06,8.4,0.7,0,0.0,24.0,30.32,24.71,24.0,26.34,30.32,26.39,44,0,4,12,52,0,0,1,6.0,17.0,13.0,13.43,9.2,1.0651,4.05,3.3,448.92,314.51,0.09,0.24,-0.02,1.75,1.71,0,1,0,1,0,8410054001059
2023-12-30,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,12,27.99,27.69,8.4,0.7,0,0.0,23.85,30.54,23.7,23.7,26.03,30.54,25.76,32,0,5,12,52,0,0,1,16.0,20.0,10.0,13.29,9.3,1.0637,3.99,2.4,332.25,231.45,-0.16,0.22,-1.01,1.52,1.66,0,1,0,1,0,8410054001059
2023-12-31,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,17,27.99,28.4,8.4,0.7,0,0.0,21.98,30.72,23.73,21.98,25.48,30.72,26.07,15,0,6,12,52,0,0,1,12.0,19.0,2.0,12.14,9.37,1.1147,6.43,1.2,482.88,340.07,-1.87,0.18,0.03,-0.35,2.92,0,1,0,1,0,8410054001059
2024-01-01,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,1,27.99,28.29,8.4,0.7,0,0.0,22.0,27.8,23.73,22.0,24.51,27.8,25.77,83,0,0,1,1,1,0,0,17.0,9.0,10.0,11.86,9.87,1.1545,6.29,7.0,28.29,19.89,0.02,-2.92,0.0,-2.07,3.79,1,1,0,0,0,8410054001059
2024-01-02,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,7,27.99,27.8,8.4,0.7,0,0.0,22.04,27.54,23.7,22.04,24.43,27.54,25.63,76,0,1,1,1,0,0,0,1.0,14.0,9.0,10.71,9.57,1.138,5.76,7.1,194.6,135.79,0.04,-0.26,-0.03,-2.16,3.37,1,1,0,0,0,8410054001059
2024-01-03,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,4,27.99,27.61,8.4,0.7,0,0.0,21.96,27.79,24.72,21.96,24.82,27.79,26.16,72,0,2,1,1,0,0,0,7.0,9.0,12.0,9.71,9.5,1.1124,5.65,7.4,110.44,76.84,-0.08,0.25,1.02,-2.15,2.79,1,1,0,0,0,8410054001059
2024-01-04,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,1,27.99,28.37,8.4,0.7,0,0.0,21.81,32.13,24.97,21.81,26.3,32.13,26.67,71,0,3,1,1,0,0,0,4.0,6.0,13.0,9.0,9.23,1.0788,6.56,7.9,28.37,19.97,-0.16,4.35,0.25,-2.11,2.07,1,1,0,0,0,8410054001059
2024-01-05,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,6,27.99,27.7,8.4,0.7,0,0.0,21.67,32.15,24.91,21.67,26.24,32.15,26.3,65,0,4,1,1,0,0,0,1.0,16.0,6.0,8.29,8.83,1.0555,6.03,7.8,166.19,115.79,-0.13,0.01,-0.06,-2.33,1.46,1,1,0,0,0,8410054001059
2024-01-06,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,5,27.99,28.4,8.4,0.7,0,0.0,21.53,32.13,25.12,21.53,26.27,32.13,26.77,60,0,5,1,1,1,0,0,6.0,12.0,9.0,6.86,8.83,1.0814,6.88,8.7,142.02,100.02,-0.15,-0.01,0.21,-2.17,2.14,1,1,0,0,0,8410054001059
2024-01-07,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,4,27.99,28.12,8.4,0.7,0,0.0,21.59,32.06,24.72,21.59,26.12,32.06,26.42,56,0,6,1,1,0,0,0,5.0,17.0,9.0,5.86,8.7,1.0768,6.53,9.6,112.5,78.9,0.07,-0.08,-0.4,-0.38,2.0,0,1,0,0,0,8410054001059
2024-01-08,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,9,27.99,27.71,8.4,0.7,0,0.0,21.38,28.35,24.84,21.38,24.85,28.35,26.28,47,0,0,1,2,0,0,0,4.0,1.0,3.0,4.0,8.53,1.1149,6.33,11.8,249.39,173.79,-0.21,-3.71,0.12,-0.62,2.86,0,1,0,0,0,8410054001059
2024-01-09,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,3,27.99,28.17,8.4,0.7,0,0.0,21.4,28.47,24.76,21.4,24.88,28.47,26.47,44,0,1,1,2,0,0,0,9.0,7.0,3.0,5.14,8.73,1.1324,6.77,8.6,84.51,59.31,0.02,0.12,-0.08,-0.64,3.29,0,1,0,0,0,8410054001059
2024-01-10,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,28.24,8.4,0.7,0,0.0,21.2,28.35,24.92,21.2,24.82,28.35,26.58,42,0,2,1,2,0,0,0,3.0,4.0,2.0,4.57,8.73,1.1376,7.03,9.2,56.47,39.67,-0.2,-0.12,0.16,-0.76,3.42,0,1,0,0,0,8410054001059
2024-01-11,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,1,27.99,28.29,8.4,0.7,0,0.0,23.23,28.49,23.8,23.23,25.18,28.49,26.05,41,0,3,1,2,0,0,0,2.0,1.0,5.0,4.29,8.73,1.1237,5.06,9.6,28.29,19.89,2.03,0.15,-1.12,1.42,3.11,0,1,0,0,0,8410054001059
2024-01-12,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,5,27.99,28.02,8.4,0.7,0,0.0,23.1,28.56,24.03,23.1,25.22,28.56,26.03,36,0,4,1,2,0,0,0,1.0,6.0,5.0,4.29,8.6,1.111,4.93,8.4,140.12,98.12,-0.13,0.07,0.22,1.42,2.8,0,1,0,0,0,8410054001059
2024-01-13,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,27.65,8.4,0.7,0,0.0,23.16,28.44,23.99,23.16,25.2,28.44,25.83,34,0,5,1,2,0,0,0,5.0,5.0,7.0,4.14,8.6,1.0973,4.49,8.2,55.31,38.51,0.07,-0.12,-0.03,1.64,2.45,0,1,0,0,0,8410054001059
2024-01-14,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,3,27.99,28.06,8.4,0.7,0,0.0,23.13,30.03,23.99,23.13,25.72,30.03,26.03,31,0,6,1,2,0,0,0,2.0,4.0,2.0,3.71,8.43,1.091,4.93,8.4,84.17,58.97,-0.03,1.59,0.0,1.53,2.34,0,1,0,0,0,8410054001059
2024-01-15,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,28.48,8.4,0.7,0,0.0,23.15,29.98,24.13,23.15,25.75,29.98,26.3,29,0,0,1,3,0,0,0,3.0,9.0,10.0,3.57,8.47,1.1061,5.33,8.1,56.97,40.16,0.02,-0.04,0.13,1.77,2.73,0,1,0,0,0,8410054001059
2024-01-16,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,27.98,8.4,0.7,0,0.0,23.27,29.99,24.15,23.27,25.81,29.99,26.06,27,0,1,1,3,0,0,0,2.0,3.0,4.0,2.57,8.2,1.0842,4.7,10.5,55.96,39.16,0.12,0.01,0.02,1.87,2.17,0,1,0,0,0,8410054001059
2024-01-17,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,27.98,8.4,0.7,0,0.0,25.63,29.87,24.33,24.33,26.61,29.87,26.8,25,0,2,1,3,0,0,0,2.0,2.0,17.0,2.43,8.13,1.0513,3.65,10.3,55.96,39.16,2.35,-0.12,0.18,3.12,1.37,0,1,0,0,0,8410054001059
2024-01-18,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,27.86,8.4,0.7,0,0.0,25.58,30.05,24.11,24.11,26.58,30.05,26.72,23,0,3,1,3,0,0,0,2.0,1.0,7.0,2.43,7.63,1.048,3.74,9.5,55.71,38.91,-0.04,0.18,-0.21,0.88,1.28,0,1,0,0,0,8410054001059
2024-01-19,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,4,27.99,28.18,8.4,0.7,0,0.0,25.25,30.15,24.27,24.27,26.56,30.15,26.71,19,0,4,1,3,0,0,0,2.0,5.0,11.0,2.57,7.47,1.0612,3.91,7.4,112.72,79.12,-0.34,0.1,0.16,1.18,1.62,0,1,0,0,0,8410054001059
2024-01-20,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,4,27.99,27.52,8.4,0.7,0,0.0,25.29,30.05,24.31,24.31,26.55,30.05,26.41,15,0,5,1,3,0,0,0,4.0,2.0,13.0,2.43,7.23,1.0367,3.21,6.2,110.08,76.48,0.04,-0.1,0.03,1.14,0.97,0,1,0,0,0,8410054001059
2024-01-21,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,28.51,8.4,0.7,0,0.0,25.4,30.02,24.44,24.44,26.62,30.02,26.95,53,0,6,1,3,0,0,0,4.0,3.0,17.0,2.71,6.93,1.0707,4.07,19.6,57.01,40.21,0.11,-0.03,0.13,1.31,1.88,0,1,0,0,0,8410054001059
2024-01-22,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,28.34,8.4,0.7,0,0.0,25.27,29.93,24.23,24.23,26.48,29.93,26.8,51,0,0,1,4,0,0,0,2.0,2.0,20.0,2.57,6.43,1.0702,4.11,19.8,56.67,39.87,-0.13,-0.09,-0.21,1.08,1.86,0,1,0,0,0,8410054001059
2024-01-23,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,28.4,8.4,0.7,0,0.0,25.28,29.87,26.55,25.28,27.23,29.87,27.47,49,0,1,1,4,0,0,0,2.0,2.0,19.0,2.57,5.83,1.0432,3.12,19.1,56.81,40.01,0.01,-0.06,2.32,2.0,1.18,0,1,0,0,0,8410054001059
2024-01-24,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,27.59,8.4,0.7,0,0.0,25.17,29.67,26.4,25.17,27.08,29.67,26.99,47,0,2,1,4,0,0,0,2.0,2.0,9.0,2.57,5.27,1.0186,2.42,18.3,55.17,38.37,-0.11,-0.2,-0.15,0.84,0.5,0,0,0,0,0,8410054001059
2024-01-25,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,5,27.99,22.43,8.4,0.7,1,0.2,25.22,29.7,26.32,25.22,27.08,29.7,25.77,42,0,3,1,4,0,0,0,2.0,2.0,14.0,2.57,5.03,0.8284,-2.79,16.3,112.17,70.17,0.06,0.03,-0.08,1.11,-4.65,0,0,1,0,0,8410054001059
2024-01-26,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,28.29,8.4,0.7,0,0.0,25.31,29.66,26.31,25.31,27.09,29.66,27.31,40,0,4,1,4,0,0,0,5.0,4.0,9.0,3.0,4.73,1.0442,2.98,13.3,56.58,39.78,0.09,-0.04,-0.01,1.04,1.2,0,1,0,0,0,8410054001059
2024-01-27,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,4,27.99,27.44,8.4,0.7,0,0.0,25.28,29.73,26.31,25.28,27.11,29.73,26.87,36,0,5,1,4,0,0,0,2.0,4.0,6.0,2.71,4.5,1.0124,2.16,13.3,109.76,76.16,-0.03,0.07,0.0,0.97,0.34,0,0,0,0,0,8410054001059
2024-01-28,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,7,27.99,28.37,8.4,0.7,0,0.0,25.37,29.51,26.25,25.37,27.05,29.51,27.31,29,0,6,1,4,0,0,0,4.0,2.0,16.0,2.71,4.43,1.0489,3.0,10.7,198.6,139.79,0.09,-0.21,-0.06,0.93,1.32,0,1,0,0,0,8410054001059
2024-01-29,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,28.38,8.4,0.7,0,0.0,25.38,29.57,26.15,25.38,27.04,29.57,27.26,27,0,0,1,5,0,0,0,7.0,2.0,12.0,3.43,4.13,1.0497,3.0,7.9,56.76,39.96,0.01,0.06,-0.1,1.15,1.34,0,1,0,0,0,8410054001059
2024-01-30,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,3,27.99,27.69,8.4,0.7,0,0.0,25.25,29.77,26.21,25.25,27.07,29.77,26.95,24,0,1,1,5,0,0,0,2.0,2.0,17.0,3.43,3.8,1.0228,2.44,7.0,83.06,57.86,-0.13,0.2,0.06,-0.03,0.62,0,0,0,0,0,8410054001059
2024-01-31,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,2,27.99,27.83,8.4,0.7,0,0.0,25.56,29.85,26.33,25.56,27.25,29.85,27.08,22,0,2,1,5,0,0,0,3.0,2.0,1.0,3.57,3.33,1.0214,2.27,6.2,55.67,38.87,0.31,0.08,0.12,0.39,0.58,0,0,0,1,0,8410054001059
2024-02-01,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,1,27.99,28.29,8.4,0.7,0,0.0,24.18,30.11,26.35,24.18,26.88,30.11,27.33,107,0,3,2,5,0,0,0,2.0,5.0,7.0,3.57,3.37,1.0525,4.11,30.0,28.29,19.89,-1.38,0.26,0.02,-1.04,1.41,0,1,0,0,0,8410054001059
2024-02-02,SKU-005,"Ultima esterilizados gato 7,5kg",Pienso gato,Amazon,4,27.99,28.1,8.4,0.7,0,0.0,24.14,30.02,29.86,24.14,28.0,30.02,28.99,103,0,4,2,5,0,0,0,1.0,2.0,4.0,3.0,3.17,1.0036,3.96,34.3,112.41,78.81,-0.04,-0.09,3.51,-1.18,0.1,0,1,0,0,0,8410054001059
